hh1,hh2,willingness_link1,willingness_link2,asymmetric_bilateral1,asymmetric_bilateral2,asymmetric_unilateral1,asymmetric_unilateral2,kinship1,kinship2,excess_wealth1,excess_wealth2,same_edu1,same_edu2,members1,members2,o_members1,o_members2,neighbors1,neighbors2,popularity1,popularity2,const1,const2
57,29,0,1,0,0,1,1,0,0,11.1619262695313,-11.1619262695313,1,1,2,4,4,2,1,1,1.60000002384186,.899999976158142,1,2
51,29,1,1,1,1,0,0,0,0,9.7608814239502,-9.7608814239502,1,1,4,4,4,4,1,1,1.5,.5,1,2
64,29,1,1,1,1,0,0,0,0,4.51817417144775,-4.51817417144775,1,1,3,4,4,3,1,1,1.5,.600000023841858,1,2
88,29,0,0,0,0,1,1,0,0,12.6155281066895,-12.6155281066895,1,1,2,4,4,2,1,1,1.60000002384186,.400000005960464,1,2
106,29,0,0,0,0,1,1,0,0,4.82817649841309,-4.82817649841309,1,1,4,4,4,4,0,0,1.60000002384186,.300000011920929,1,2
21,29,0,1,0,0,1,1,0,0,11.3608236312866,-11.3608236312866,1,1,4,4,4,4,1,1,1.60000002384186,1.29999995231628,1,2
40,29,0,0,0,0,1,1,0,0,13.5931758880615,-13.5931758880615,0,0,4,4,4,4,1,1,1.60000002384186,.5,1,2
14,29,0,0,0,0,1,1,0,0,13.4828815460205,-13.4828815460205,1,1,3,4,4,3,1,1,1.60000002384186,.100000001490116,1,2
19,29,0,0,0,0,1,1,0,0,11.9345874786377,-11.9345874786377,1,1,2,4,4,2,1,1,1.60000002384186,.699999988079071,1,2
86,29,0,0,0,0,1,1,0,0,9.47678375244141,-9.47678375244141,0,0,5,4,4,5,1,1,1.60000002384186,.899999976158142,1,2
17,29,1,1,1,1,0,0,0,0,-12.5366744995117,12.5366744995117,1,1,9,4,4,9,0,0,1.5,2.20000004768372,1,2
114,29,0,0,0,0,1,1,0,0,6.11093902587891,-6.11093902587891,1,1,2,4,4,2,0,0,1.60000002384186,1.10000002384186,1,2
41,29,0,0,0,0,1,1,0,0,3.53648948669434,-3.53648948669434,1,1,4,4,4,4,1,1,1.60000002384186,.600000023841858,1,2
95,29,0,0,0,0,1,1,0,0,13.8801574707031,-13.8801574707031,1,1,2,4,4,2,0,0,1.60000002384186,.400000005960464,1,2
20,29,0,0,0,0,1,1,0,0,9.94866943359375,-9.94866943359375,1,1,2,4,4,2,1,1,1.60000002384186,1,1,2
46,29,0,0,0,0,1,1,0,0,10.666332244873,-10.666332244873,1,1,5,4,4,5,1,1,1.60000002384186,.600000023841858,1,2
91,29,0,0,0,0,1,1,0,0,13.2081756591797,-13.2081756591797,1,1,2,4,4,2,0,0,1.60000002384186,.100000001490116,1,2
82,29,0,0,0,0,1,1,0,0,14.386736869812,-14.386736869812,0,0,1,4,4,1,1,1,1.60000002384186,.200000002980232,1,2
87,29,0,0,0,0,1,1,0,0,11.7113513946533,-11.7113513946533,1,1,2,4,4,2,1,1,1.60000002384186,.5,1,2
44,29,0,0,0,0,1,1,0,0,11.2894248962402,-11.2894248962402,0,0,1,4,4,1,1,1,1.60000002384186,0,1,2
27,29,0,0,0,0,1,1,0,0,13.6511554718018,-13.6511554718018,1,1,2,4,4,2,1,1,1.60000002384186,.400000005960464,1,2
60,29,1,1,1,1,0,0,0,0,13.0795974731445,-13.0795974731445,0,0,2,4,4,2,1,1,1.5,.300000011920929,1,2
97,29,0,0,0,0,1,1,0,0,11.8575868606567,-11.8575868606567,1,1,3,4,4,3,0,0,1.60000002384186,.5,1,2
43,29,0,0,0,0,1,1,0,0,8.49485111236572,-8.49485111236572,1,1,3,4,4,3,1,1,1.60000002384186,.300000011920929,1,2
71,29,0,1,0,0,1,1,0,0,13.6319990158081,-13.6319990158081,1,1,2,4,4,2,1,1,1.60000002384186,.800000011920929,1,2
116,29,0,0,0,0,1,1,0,0,10.926176071167,-10.926176071167,0,0,1,4,4,1,0,0,1.60000002384186,0,1,2
66,29,0,0,0,0,1,1,0,0,12.1136169433594,-12.1136169433594,1,1,2,4,4,2,1,1,1.60000002384186,.300000011920929,1,2
52,29,0,0,0,0,1,1,0,0,14.8827819824219,-14.8827819824219,0,0,2,4,4,2,1,1,1.60000002384186,.300000011920929,1,2
9,29,0,0,0,0,1,1,0,0,12.4647045135498,-12.4647045135498,1,1,2,4,4,2,0,0,1.60000002384186,.200000002980232,1,2
12,29,0,0,0,0,1,1,0,0,13.8174991607666,-13.8174991607666,0,0,2,4,4,2,0,0,1.60000002384186,.400000005960464,1,2
37,29,0,0,0,0,1,1,0,0,14.4190578460693,-14.4190578460693,0,0,1,4,4,1,1,1,1.60000002384186,.600000023841858,1,2
107,29,0,0,0,0,1,1,0,0,10.3172941207886,-10.3172941207886,1,1,3,4,4,3,1,1,1.60000002384186,0,1,2
76,29,1,0,1,1,0,0,1,1,8.76626586914063,-8.76626586914063,1,1,3,4,4,3,1,1,1.5,.600000023841858,1,2
117,29,0,0,0,0,1,1,0,0,15.1122932434082,-15.1122932434082,1,1,1,4,4,1,1,1,1.60000002384186,0,1,2
54,29,1,1,1,1,0,0,0,0,13.2340574264526,-13.2340574264526,1,1,2,4,4,2,1,1,1.5,1.70000004768372,1,2
90,29,0,0,0,0,1,1,0,0,12.0728521347046,-12.0728521347046,1,1,2,4,4,2,1,1,1.60000002384186,.400000005960464,1,2
67,29,0,0,0,0,1,1,0,0,13.2149991989136,-13.2149991989136,1,1,2,4,4,2,1,1,1.60000002384186,.100000001490116,1,2
75,29,0,0,0,0,1,1,0,0,11.7461738586426,-11.7461738586426,1,1,2,4,4,2,1,1,1.60000002384186,.5,1,2
119,29,0,0,0,0,1,1,0,0,15.1122932434082,-15.1122932434082,0,0,1,4,4,1,1,1,1.60000002384186,0,1,2
72,29,0,0,0,0,1,1,0,0,12.342866897583,-12.342866897583,1,1,3,4,4,3,1,1,1.60000002384186,1.20000004768372,1,2
111,29,0,0,0,0,1,1,0,0,11.7813510894775,-11.7813510894775,1,1,3,4,4,3,0,0,1.60000002384186,.600000023841858,1,2
32,29,0,0,0,0,1,1,0,0,5.96805858612061,-5.96805858612061,1,1,3,4,4,3,1,1,1.60000002384186,.300000011920929,1,2
31,29,0,0,0,0,1,1,0,0,7.36952829360962,-7.36952829360962,1,1,4,4,4,4,1,1,1.60000002384186,1.5,1,2
42,29,0,0,0,0,1,1,0,0,11.7128219604492,-11.7128219604492,1,1,3,4,4,3,1,1,1.60000002384186,.699999988079071,1,2
102,29,0,0,0,0,1,1,0,0,13.2566165924072,-13.2566165924072,1,1,3,4,4,3,0,0,1.60000002384186,.400000005960464,1,2
62,29,0,0,0,0,1,1,0,0,.493468284606934,-.493468284606934,1,1,5,4,4,5,1,1,1.60000002384186,.200000002980232,1,2
92,29,0,0,0,0,1,1,0,0,12.3751173019409,-12.3751173019409,1,1,1,4,4,1,0,0,1.60000002384186,.5,1,2
65,29,0,0,0,0,1,1,0,0,11.9071168899536,-11.9071168899536,1,1,2,4,4,2,1,1,1.60000002384186,.100000001490116,1,2
10,29,1,1,1,1,0,0,0,0,-12.8572959899902,12.8572959899902,1,1,4,4,4,4,0,0,1.5,1.5,1,2
26,29,0,0,0,0,1,1,0,0,12.7977828979492,-12.7977828979492,1,1,3,4,4,3,1,1,1.60000002384186,.800000011920929,1,2
16,29,0,0,0,0,1,1,0,0,14.2246465682983,-14.2246465682983,0,0,1,4,4,1,0,0,1.60000002384186,.200000002980232,1,2
73,29,0,0,0,0,1,1,0,0,10.9877815246582,-10.9877815246582,1,1,2,4,4,2,0,0,1.60000002384186,.400000005960464,1,2
94,29,0,0,0,0,1,1,0,0,6.60599994659424,-6.60599994659424,1,1,2,4,4,2,0,0,1.60000002384186,.300000011920929,1,2
7,29,0,0,0,0,1,1,0,0,11.3356266021729,-11.3356266021729,1,1,2,4,4,2,0,0,1.60000002384186,0,1,2
30,29,0,0,0,0,1,1,0,0,12.0193538665771,-12.0193538665771,1,1,1,4,4,1,1,1,1.60000002384186,.400000005960464,1,2
98,29,0,0,0,0,1,1,0,0,13.5216464996338,-13.5216464996338,0,0,2,4,4,2,0,0,1.60000002384186,.200000002980232,1,2
59,29,1,0,1,1,0,0,0,0,10.9868221282959,-10.9868221282959,1,1,4,4,4,4,1,1,1.5,.400000005960464,1,2
5,29,0,0,0,0,1,1,0,0,13.1361951828003,-13.1361951828003,1,1,2,4,4,2,0,0,1.60000002384186,.300000011920929,1,2
13,29,0,0,0,0,1,1,0,0,14.1542053222656,-14.1542053222656,1,1,2,4,4,2,1,1,1.60000002384186,.600000023841858,1,2
28,29,1,1,1,1,0,0,0,0,12.2926149368286,-12.2926149368286,1,1,2,4,4,2,1,1,1.5,.699999988079071,1,2
85,29,0,0,0,0,1,1,0,0,13.8770875930786,-13.8770875930786,1,1,2,4,4,2,0,0,1.60000002384186,.200000002980232,1,2
61,29,0,0,0,0,1,1,0,0,9.27323532104492,-9.27323532104492,1,1,2,4,4,2,1,1,1.60000002384186,.899999976158142,1,2
68,29,0,0,0,0,1,1,0,0,12.1238231658936,-12.1238231658936,0,0,1,4,4,1,1,1,1.60000002384186,.100000001490116,1,2
35,29,0,0,0,0,1,1,0,0,11.9032173156738,-11.9032173156738,1,1,3,4,4,3,1,1,1.60000002384186,.699999988079071,1,2
78,29,0,0,0,0,1,1,0,0,13.469822883606,-13.469822883606,1,1,2,4,4,2,1,1,1.60000002384186,.400000005960464,1,2
22,29,0,0,0,0,1,1,0,0,9.5944881439209,-9.5944881439209,1,1,4,4,4,4,1,1,1.60000002384186,.600000023841858,1,2
15,29,0,0,0,0,1,1,0,0,11.509391784668,-11.509391784668,1,1,2,4,4,2,1,1,1.60000002384186,.300000011920929,1,2
89,29,0,0,0,0,1,1,0,0,4.76420402526855,-4.76420402526855,1,1,2,4,4,2,0,0,1.60000002384186,.300000011920929,1,2
